the glass sitting on the couch on the couch by the shirt in the kitchen is smart .	the glass sits on the couch on the couch by the shirt in the kitchen is smart .
the hat sitting on the ground by the fork in the library in the room is boring .	the hat sits on the ground by the fork in the library in the room is boring .
the hat sitting by the couch by the door on the couch is tired .	the hat sits by the couch by the door on the couch is tired .
the rocket sitting by the truck by the ring by the crayon by the truck is surprised .	the rocket sits by the truck by the ring by the crayon by the truck is surprised .
the car sitting by the book by the spoon by the car in the school on the table is healthy .	the car sits by the book by the spoon by the car in the school on the table is healthy .
the boat sitting on the couch on the stool in the restaurant is sleepy .	the boat sits on the couch on the stool in the restaurant is sleepy .
the window sitting by the car by the door by the box by the picture on the floor on the stool is young .	the window sits by the car by the door by the box by the picture on the floor on the stool is young .
the ship sitting on the couch in the bank on the couch by the glass in the restaurant is quiet .	the ship sits on the couch in the bank on the couch by the glass in the restaurant is quiet .
the bicycle sitting on the street in the restaurant by the couch on the ground in the school in the school is upset .	the bicycle sits on the street in the restaurant by the couch on the ground in the school in the school is upset .
the shoe sitting by the book on the chair by the crayon is sleepy .	the shoe sits by the book on the chair by the crayon is sleepy .
the truck sitting on the chair on the couch in the park is bored .	the truck sits on the chair on the couch in the park is bored .
the book sitting on the stool in the hospital on the floor is surprised .	the book sits on the stool in the hospital on the floor is surprised .
the candle sitting on the floor in the park by the bottle is healthy .	the candle sits on the floor in the park by the bottle is healthy .
the candle sitting on the floor by the shirt on the street on the street is young .	the candle sits on the floor by the shirt on the street on the street is young .
the bicycle sitting on the table in the park by the chair by the ring on the stool is friendly .	the bicycle sits on the table in the park by the chair by the ring on the stool is friendly .
the shirt sitting on the stool on the couch by the toy by the bowl in the kitchen on the floor is careful .	the shirt sits on the stool on the couch by the toy by the bowl in the kitchen on the floor is careful .
the book sitting in the park on the chair on the bed by the door by the book is tall .	the book sits in the park on the chair on the bed by the door by the book is tall .
the hat sitting in the hospital on the stool in the kitchen by the book by the cup on the bed is busy .	the hat sits in the hospital on the stool in the kitchen by the book by the cup on the bed is busy .
the dish sitting by the picture by the bag on the street in the kitchen in the mall on the floor is smart .	the dish sits by the picture by the bag on the street in the kitchen in the mall on the floor is smart .
the candle sitting in the museum on the stool on the stool on the floor is nice .	the candle sits in the museum on the stool on the stool on the floor is nice .
the bottle sitting in the kitchen by the shirt in the bank on the table in the hospital is excited .	the bottle sits in the kitchen by the shirt in the bank on the table in the hospital is excited .
the picture sitting on the stool on the couch in the hospital in the bank is nice .	the picture sits on the stool on the couch in the hospital in the bank is nice .
the mirror sitting by the button on the bed by the hat by the shirt is important .	the mirror sits by the button on the bed by the hat by the shirt is important .
the toy sitting in the library on the table by the ring in the hospital is helpful .	the toy sits in the library on the table by the ring in the hospital is helpful .
the rug sitting in the park in the museum in the library by the fork by the mirror on the floor is careful .	the rug sits in the park in the museum in the library by the fork by the mirror on the floor is careful .
the rug sitting in the bank in the school on the bed is quiet .	the rug sits in the bank in the school on the bed is quiet .
the car sitting by the book in the park by the mirror is strong .	the car sits by the book in the park by the mirror is strong .
the hat sitting in the kitchen on the street in the library is tall .	the hat sits in the kitchen on the street in the library is tall .
the boat sitting on the ground in the restaurant in the park by the book by the button is happy .	the boat sits on the ground in the restaurant in the park by the book by the button is happy .
the chair sitting in the school by the couch by the picture on the floor on the chair on the table is quiet .	the chair sits in the school by the couch by the picture on the floor on the chair on the table is quiet .
the hat sitting in the park in the museum by the truck on the bed on the street is careful .	the hat sits in the park in the museum by the truck on the bed on the street is careful .
the fork sitting on the floor in the museum in the restaurant in the kitchen is angry .	the fork sits on the floor in the museum in the restaurant in the kitchen is angry .
the cup sitting in the school on the couch on the ground by the book in the room by the fork is clever .	the cup sits in the school on the couch on the ground by the book in the room by the fork is clever .
the bag sitting by the glass by the shirt in the kitchen on the stool in the school is tired .	the bag sits by the glass by the shirt in the kitchen on the stool in the school is tired .
the spoon sitting on the stool on the couch by the dish in the mall is quiet .	the spoon sits on the stool on the couch by the dish in the mall is quiet .
the bicycle sitting by the picture on the table on the chair on the ground is excited .	the bicycle sits by the picture on the table on the chair on the ground is excited .
the bicycle sitting by the bicycle on the couch by the button in the room on the couch is strong .	the bicycle sits by the bicycle on the couch by the button in the room on the couch is strong .
the door sitting on the couch in the school by the bottle on the floor is tired .	the door sits on the couch in the school by the bottle on the floor is tired .
the car sitting in the library in the bank on the stool by the door is angry .	the car sits in the library in the bank on the stool by the door is angry .
the bowl sitting on the stool by the box on the couch on the bed in the restaurant in the school is sleepy .	the bowl sits on the stool by the box on the couch on the bed in the restaurant in the school is sleepy .
the hat sitting on the floor on the floor on the table by the glass in the museum is young .	the hat sits on the floor on the floor on the table by the glass in the museum is young .
the bicycle sitting in the hospital by the button on the chair by the book on the couch is nice .	the bicycle sits in the hospital by the button on the chair by the book on the couch is nice .
the plate sitting by the plane on the stool in the restaurant on the floor on the stool on the table is confused .	the plate sits by the plane on the stool in the restaurant on the floor on the stool on the table is confused .
the book sitting by the bed on the chair in the library is curious .	the book sits by the bed on the chair in the library is curious .
the rug sitting on the couch by the book in the hospital in the bank by the candle is excited .	the rug sits on the couch by the book in the hospital in the bank by the candle is excited .
the bowl sitting on the street in the library by the car on the couch in the hospital by the shirt is helpful .	the bowl sits on the street in the library by the car on the couch in the hospital by the shirt is helpful .
the plate sitting in the museum on the couch by the rocket by the car is boring .	the plate sits in the museum on the couch by the rocket by the car is boring .
the shirt sitting by the bed on the table by the box is quiet .	the shirt sits by the bed on the table by the box is quiet .
the bowl sitting on the ground on the ground on the chair on the floor is boring .	the bowl sits on the ground on the ground on the chair on the floor is boring .
the chair sitting in the kitchen in the museum in the park on the bed by the picture is angry .	the chair sits in the kitchen in the museum in the park on the bed by the picture is angry .
the cup sitting in the school by the truck in the library by the shoe by the box is tired .	the cup sits in the school by the truck in the library by the shoe by the box is tired .
the glass sitting in the kitchen in the mall on the couch is quiet .	the glass sits in the kitchen in the mall on the couch is quiet .
the bed sitting on the chair on the floor in the bank on the table on the stool is helpful .	the bed sits on the chair on the floor in the bank on the table on the stool is helpful .
the shoe sitting on the chair on the bed on the stool is quiet .	the shoe sits on the chair on the bed on the stool is quiet .
the boat sitting on the bed in the kitchen by the couch is bored .	the boat sits on the bed in the kitchen by the couch is bored .
the crayon sitting in the library in the restaurant in the museum on the ground is kind .	the crayon sits in the library in the restaurant in the museum on the ground is kind .
the bicycle sitting in the school on the stool on the table on the chair by the crayon in the mall is upset .	the bicycle sits in the school on the stool on the table on the chair by the crayon in the mall is upset .
the book sitting by the bicycle in the kitchen on the chair is angry .	the book sits by the bicycle in the kitchen on the chair is angry .
the car sitting in the museum by the crayon on the bed on the bed in the kitchen is nice .	the car sits in the museum by the crayon on the bed on the bed in the kitchen is nice .
the couch sitting in the bank on the stool on the floor is tired .	the couch sits in the bank on the stool on the floor is tired .
the car sitting in the school by the doll on the table is kind .	the car sits in the school by the doll on the table is kind .
the plate sitting in the room on the street in the park is gentle .	the plate sits in the room on the street in the park is gentle .
the boat sitting by the book on the floor by the car by the plane on the table by the rug is busy .	the boat sits by the book on the floor by the car by the plane on the table by the rug is busy .
the rug sitting on the couch in the park by the button on the street is wrong .	the rug sits on the couch in the park by the button on the street is wrong .
the glass sitting by the doll in the museum on the bed on the stool is young .	the glass sits by the doll in the museum on the bed on the stool is young .
the shirt sitting on the stool in the room by the shoe is tired .	the shirt sits on the stool in the room by the shoe is tired .
the plane sitting in the park on the stool in the room is helpful .	the plane sits in the park on the stool in the room is helpful .
the picture sitting on the street by the candle in the hospital in the school is excited .	the picture sits on the street by the candle in the hospital in the school is excited .
the couch sitting on the ground on the bed on the ground in the library is smart .	the couch sits on the ground on the bed on the ground in the library is smart .
the couch sitting in the bank in the park by the crayon is bored .	the couch sits in the bank in the park by the crayon is bored .
the picture sitting on the floor in the bank by the plane in the restaurant on the stool is happy .	the picture sits on the floor in the bank by the plane in the restaurant on the stool is happy .
the ship sitting in the bank on the chair by the door in the school is confused .	the ship sits in the bank on the chair by the door in the school is confused .
the ship sitting in the room by the glass in the room in the mall is smart .	the ship sits in the room by the glass in the room in the mall is smart .
the plate sitting by the picture in the park by the shoe on the street in the hospital is tired .	the plate sits by the picture in the park by the shoe on the street in the hospital is tired .
the rocket sitting on the street by the mirror in the hospital on the floor in the library by the box is happy .	the rocket sits on the street by the mirror in the hospital on the floor in the library by the box is happy .
the truck sitting in the restaurant on the floor by the doll in the mall in the mall is gentle .	the truck sits in the restaurant on the floor by the doll in the mall in the mall is gentle .
the ring sitting by the crayon in the hospital on the street on the chair in the hospital on the bed is excited .	the ring sits by the crayon in the hospital on the street on the chair in the hospital on the bed is excited .
the door sitting in the bank by the bed in the hospital in the library on the ground by the doll is bored .	the door sits in the bank by the bed in the hospital in the library on the ground by the doll is bored .
the plane sitting in the room by the rocket in the park in the school by the fork by the truck is lucky .	the plane sits in the room by the rocket in the park in the school by the fork by the truck is lucky .
the book sitting in the school in the school on the table by the car is nice .	the book sits in the school in the school on the table by the car is nice .
the mirror sitting in the school by the boat by the truck is angry .	the mirror sits in the school by the boat by the truck is angry .
the hat sitting in the bank by the boat in the room on the table in the school in the hospital is tall .	the hat sits in the bank by the boat in the room on the table in the school in the hospital is tall .
the bag sitting on the table by the bag on the ground in the kitchen is surprised .	the bag sits on the table by the bag on the ground in the kitchen is surprised .
the glass sitting in the museum on the stool by the hat in the hospital is angry .	the glass sits in the museum on the stool by the hat in the hospital is angry .
the ship sitting on the table in the room by the candle is lucky .	the ship sits on the table in the room by the candle is lucky .
the bed sitting on the bed by the rug in the school by the boat by the bowl is tired .	the bed sits on the bed by the rug in the school by the boat by the bowl is tired .
the rug sitting in the school in the mall by the bag on the bed on the bed on the floor is busy .	the rug sits in the school in the mall by the bag on the bed on the bed on the floor is busy .
the door sitting on the table on the ground on the chair in the bank by the shoe is surprised .	the door sits on the table on the ground on the chair in the bank by the shoe is surprised .
the ring sitting in the library by the ship by the boat in the restaurant in the school is upset .	the ring sits in the library by the ship by the boat in the restaurant in the school is upset .
the bottle sitting on the bed in the mall on the stool in the kitchen is tired .	the bottle sits on the bed in the mall on the stool in the kitchen is tired .
the plate sitting on the street on the chair by the door by the ring is clever .	the plate sits on the street on the chair by the door by the ring is clever .
the bowl sitting on the table by the mirror on the floor by the mirror on the chair is wrong .	the bowl sits on the table by the mirror on the floor by the mirror on the chair is wrong .
the bottle sitting in the kitchen by the spoon in the room by the doll is clever .	the bottle sits in the kitchen by the spoon in the room by the doll is clever .
the book sitting by the book in the room by the boat in the kitchen on the ground is kind .	the book sits by the book in the room by the boat in the kitchen on the ground is kind .
the shirt sitting by the hat by the picture in the mall on the floor is upset .	the shirt sits by the hat by the picture in the mall on the floor is upset .
the candle sitting in the school in the school in the restaurant is helpful .	the candle sits in the school in the school in the restaurant is helpful .
the truck sitting in the museum in the library in the room in the school by the mirror is smart .	the truck sits in the museum in the library in the room in the school by the mirror is smart .
the bicycle sitting by the door by the box on the chair by the bicycle is healthy .	the bicycle sits by the door by the box on the chair by the bicycle is healthy .
the ring sitting by the book on the bed on the street on the floor by the glass by the door is important .	the ring sits by the book on the bed on the street on the floor by the glass by the door is important .
the rocket sitting in the park on the chair on the stool on the ground by the door is confused .	the rocket sits in the park on the chair on the stool on the ground by the door is confused .
the couch sitting on the street on the couch in the school is excited .	the couch sits on the street on the couch in the school is excited .
the door sitting on the stool in the school on the street by the rug in the hospital is clever .	the door sits on the stool in the school on the street by the rug in the hospital is clever .
the bed sitting on the stool in the school in the kitchen in the park on the chair on the chair is young .	the bed sits on the stool in the school in the kitchen in the park on the chair on the chair is young .
the rug sitting by the button on the couch in the museum by the boat is happy .	the rug sits by the button on the couch in the museum by the boat is happy .
the picture sitting in the bank on the couch in the museum on the floor is quiet .	the picture sits in the bank on the couch in the museum on the floor is quiet .
the boat sitting in the bank in the park on the street is tired .	the boat sits in the bank in the park on the street is tired .
the button sitting by the mirror in the museum on the couch on the stool in the museum is upset .	the button sits by the mirror in the museum on the couch on the stool in the museum is upset .
the hat sitting on the bed by the shoe in the bank by the bicycle is clever .	the hat sits on the bed by the shoe in the bank by the bicycle is clever .
the ring sitting by the bed by the bicycle in the park in the restaurant on the couch in the school is nice .	the ring sits by the bed by the bicycle in the park in the restaurant on the couch in the school is nice .
the glass sitting on the table by the book by the toy is nice .	the glass sits on the table by the book by the toy is nice .
the bottle sitting on the table on the ground by the glass on the floor in the school on the floor is helpful .	the bottle sits on the table on the ground by the glass on the floor in the school on the floor is helpful .
the book sitting on the table on the stool in the museum by the shirt in the hospital by the spoon is strong .	the book sits on the table on the stool in the museum by the shirt in the hospital by the spoon is strong .
the hat sitting by the button in the room in the school in the kitchen is gentle .	the hat sits by the button in the room in the school in the kitchen is gentle .
the mirror sitting on the couch in the hospital on the couch on the table by the car on the bed is careful .	the mirror sits on the couch in the hospital on the couch on the table by the car on the bed is careful .
the bag sitting by the car in the library on the floor on the street is smart .	the bag sits by the car in the library on the floor on the street is smart .
the dish sitting in the restaurant in the museum on the bed on the couch by the car is nice .	the dish sits in the restaurant in the museum on the bed on the couch by the car is nice .
the picture sitting on the table in the library in the school on the ground by the toy by the bowl is boring .	the picture sits on the table in the library in the school on the ground by the toy by the bowl is boring .
the bowl sitting by the toy by the bicycle on the table in the hospital on the floor on the ground is upset .	the bowl sits by the toy by the bicycle on the table in the hospital on the floor on the ground is upset .
the shirt sitting by the bicycle by the bowl on the floor on the stool in the mall on the ground is healthy .	the shirt sits by the bicycle by the bowl on the floor on the stool in the mall on the ground is healthy .
the bicycle sitting by the book by the toy on the stool in the park on the chair in the kitchen is kind .	the bicycle sits by the book by the toy on the stool in the park on the chair in the kitchen is kind .
the chair sitting in the room in the school on the stool by the bicycle on the table on the chair is excited .	the chair sits in the room in the school on the stool by the bicycle on the table on the chair is excited .
the ring sitting in the park on the floor in the museum by the fork is angry .	the ring sits in the park on the floor in the museum by the fork is angry .
the bowl sitting on the ground on the floor in the restaurant by the shoe is confused .	the bowl sits on the ground on the floor in the restaurant by the shoe is confused .
the candle sitting in the museum on the table on the stool on the chair on the bed is kind .	the candle sits in the museum on the table on the stool on the chair on the bed is kind .
the bed sitting in the kitchen in the library in the school in the library by the rocket is helpful .	the bed sits in the kitchen in the library in the school in the library by the rocket is helpful .
the rocket sitting on the floor on the bed in the park on the chair by the shoe on the table is clever .	the rocket sits on the floor on the bed in the park on the chair by the shoe on the table is clever .
the spoon sitting by the book by the box by the crayon by the mirror in the school in the room is confused .	the spoon sits by the book by the box by the crayon by the mirror in the school in the room is confused .
the book sitting in the restaurant by the spoon by the doll in the mall is happy .	the book sits in the restaurant by the spoon by the doll in the mall is happy .
the plane sitting in the room by the bowl on the ground is upset .	the plane sits in the room by the bowl on the ground is upset .
the glass sitting in the museum in the bank in the bank by the crayon is nice .	the glass sits in the museum in the bank in the bank by the crayon is nice .
the shirt sitting in the kitchen on the street by the candle is important .	the shirt sits in the kitchen on the street by the candle is important .
the cup sitting on the floor on the chair in the museum on the bed by the boat is clever .	the cup sits on the floor on the chair in the museum on the bed by the boat is clever .
the dish sitting on the couch in the kitchen on the stool is bored .	the dish sits on the couch in the kitchen on the stool is bored .
the dish sitting by the button on the street by the car in the hospital is friendly .	the dish sits by the button on the street by the car in the hospital is friendly .
the car sitting by the chair on the street by the plane by the dish on the floor on the stool is clever .	the car sits by the chair on the street by the plane by the dish on the floor on the stool is clever .
the bed sitting on the stool by the bed on the chair is lucky .	the bed sits on the stool by the bed on the chair is lucky .
the spoon sitting by the bowl on the stool by the car by the picture is important .	the spoon sits by the bowl on the stool by the car by the picture is important .
the cup sitting by the hat on the stool by the fork on the chair on the bed is wrong .	the cup sits by the hat on the stool by the fork on the chair on the bed is wrong .
the bag sitting in the restaurant by the book on the floor by the book in the school on the chair is young .	the bag sits in the restaurant by the book on the floor by the book in the school on the chair is young .
the crayon sitting by the doll on the table by the door by the couch is confused .	the crayon sits by the doll on the table by the door by the couch is confused .
the cup sitting by the window by the plate in the bank by the chair on the street is smart .	the cup sits by the window by the plate in the bank by the chair on the street is smart .
the box sitting by the spoon by the ship on the bed by the fork on the couch is boring .	the box sits by the spoon by the ship on the bed by the fork on the couch is boring .
the door sitting by the bed in the kitchen by the book on the floor is tall .	the door sits by the bed in the kitchen by the book on the floor is tall .
the cup sitting on the street on the ground on the street on the bed on the table is kind .	the cup sits on the street on the ground on the street on the bed on the table is kind .
the button sitting on the chair by the rocket by the box on the stool by the cup is quiet .	the button sits on the chair by the rocket by the box on the stool by the cup is quiet .
the dish sitting on the table on the floor in the kitchen by the rocket on the chair is hungry .	the dish sits on the table on the floor in the kitchen by the rocket on the chair is hungry .
the crayon sitting in the room on the ground in the bank on the chair is wrong .	the crayon sits in the room on the ground in the bank on the chair is wrong .
the candle sitting by the car on the table on the street by the picture is curious .	the candle sits by the car on the table on the street by the picture is curious .
the bottle sitting on the stool by the picture in the restaurant by the ring on the street is nice .	the bottle sits on the stool by the picture in the restaurant by the ring on the street is nice .
the spoon sitting on the street on the couch in the restaurant is excited .	the spoon sits on the street on the couch in the restaurant is excited .
the car sitting in the library on the stool by the dish on the street is confused .	the car sits in the library on the stool by the dish on the street is confused .
the mirror sitting by the truck in the bank on the bed in the hospital in the kitchen by the boat is careful .	the mirror sits by the truck in the bank on the bed in the hospital in the kitchen by the boat is careful .
the shirt sitting by the rocket by the truck by the doll is hungry .	the shirt sits by the rocket by the truck by the doll is hungry .
the fork sitting by the door in the bank by the book in the park on the floor is surprised .	the fork sits by the door in the bank by the book in the park on the floor is surprised .
the ring sitting by the cup on the couch in the park by the doll in the school is upset .	the ring sits by the cup on the couch in the park by the doll in the school is upset .
the toy sitting by the bowl in the bank in the room on the stool by the shirt on the chair is lucky .	the toy sits by the bowl in the bank in the room on the stool by the shirt on the chair is lucky .
the toy sitting in the library on the floor in the mall on the chair is quiet .	the toy sits in the library on the floor in the mall on the chair is quiet .
the bed sitting in the museum in the hospital by the car in the room in the bank is healthy .	the bed sits in the museum in the hospital by the car in the room in the bank is healthy .
the truck sitting by the window in the bank on the floor in the school in the library in the hospital is bored .	the truck sits by the window in the bank on the floor in the school in the library in the hospital is bored .
the bottle sitting on the street by the bag on the street is kind .	the bottle sits on the street by the bag on the street is kind .
the window sitting by the mirror on the couch in the school in the restaurant is surprised .	the window sits by the mirror on the couch in the school in the restaurant is surprised .
the door sitting on the couch by the crayon on the street on the stool in the museum is kind .	the door sits on the couch by the crayon on the street on the stool in the museum is kind .
the spoon sitting on the floor by the glass on the bed by the ring by the mirror is young .	the spoon sits on the floor by the glass on the bed by the ring by the mirror is young .
the book sitting in the hospital in the mall in the room by the couch is kind .	the book sits in the hospital in the mall in the room by the couch is kind .
the window sitting by the candle on the street by the window is healthy .	the window sits by the candle on the street by the window is healthy .
the hat sitting in the museum on the street in the school is confused .	the hat sits in the museum on the street in the school is confused .
the chair sitting in the school on the stool on the chair by the book is hungry .	the chair sits in the school on the stool on the chair by the book is hungry .
the shoe sitting in the restaurant by the box in the hospital on the floor in the room on the floor is lucky .	the shoe sits in the restaurant by the box in the hospital on the floor in the room on the floor is lucky .
the spoon sitting on the stool on the stool on the stool on the floor on the couch by the mirror is smart .	the spoon sits on the stool on the stool on the stool on the floor on the couch by the mirror is smart .
the mirror sitting on the street on the stool on the floor is young .	the mirror sits on the street on the stool on the floor is young .
the button sitting on the chair on the chair on the bed in the park by the bottle is strong .	the button sits on the chair on the chair on the bed in the park by the bottle is strong .
the couch sitting by the glass on the street by the truck by the car on the table is boring .	the couch sits by the glass on the street by the truck by the car on the table is boring .
the truck sitting in the mall in the school on the floor is young .	the truck sits in the mall in the school on the floor is young .
the fork sitting by the bottle on the street in the bank in the hospital by the ring by the rug is boring .	the fork sits by the bottle on the street in the bank in the hospital by the ring by the rug is boring .
the truck sitting by the toy in the school by the crayon by the crayon on the chair by the book is smart .	the truck sits by the toy in the school by the crayon by the crayon on the chair by the book is smart .
the fork sitting by the hat in the hospital on the bed by the candle by the ship is young .	the fork sits by the hat in the hospital on the bed by the candle by the ship is young .
the bottle sitting in the room on the couch in the school by the book on the street by the ring is quiet .	the bottle sits in the room on the couch in the school by the book on the street by the ring is quiet .
the shirt sitting by the book by the book by the couch in the room in the park by the picture is excited .	the shirt sits by the book by the book by the couch in the room in the park by the picture is excited .
the fork sitting on the street in the school in the museum by the car is friendly .	the fork sits on the street in the school in the museum by the car is friendly .
the button sitting by the truck on the floor by the bag by the car is bored .	the button sits by the truck on the floor by the bag by the car is bored .
the mirror sitting on the bed by the box in the bank on the table in the library on the couch is clever .	the mirror sits on the bed by the box in the bank on the table in the library on the couch is clever .
the hat sitting by the spoon on the table on the chair is sleepy .	the hat sits by the spoon on the table on the chair is sleepy .
the plane sitting in the bank in the school on the street on the couch on the ground is hungry .	the plane sits in the bank in the school on the street on the couch on the ground is hungry .
the door sitting on the ground on the bed by the door is gentle .	the door sits on the ground on the bed by the door is gentle .
the couch sitting on the chair on the ground on the couch by the cup on the couch is excited .	the couch sits on the chair on the ground on the couch by the cup on the couch is excited .
the box sitting on the chair by the cup on the stool in the bank by the truck is nice .	the box sits on the chair by the cup on the stool in the bank by the truck is nice .
the rocket sitting by the shirt by the boat by the button is helpful .	the rocket sits by the shirt by the boat by the button is helpful .
the couch sitting on the bed on the ground in the library by the ship is confused .	the couch sits on the bed on the ground in the library by the ship is confused .
the hat sitting on the chair on the couch on the table by the bicycle by the box by the door is nice .	the hat sits on the chair on the couch on the table by the bicycle by the box by the door is nice .
the bottle sitting on the chair by the cup by the book on the chair is strong .	the bottle sits on the chair by the cup by the book on the chair is strong .
the mirror sitting on the chair on the stool by the cup is gentle .	the mirror sits on the chair on the stool by the cup is gentle .
the glass sitting by the shirt on the ground by the ring on the street on the bed by the bicycle is angry .	the glass sits by the shirt on the ground by the ring on the street on the bed by the bicycle is angry .
the doll sitting in the restaurant in the library by the couch by the box in the mall is healthy .	the doll sits in the restaurant in the library by the couch by the box in the mall is healthy .
the shirt sitting by the bed by the hat by the shirt on the stool is gentle .	the shirt sits by the bed by the hat by the shirt on the stool is gentle .
the bag sitting by the cup on the table in the park is sleepy .	the bag sits by the cup on the table in the park is sleepy .
the hat sitting by the mirror by the plane by the chair is nice .	the hat sits by the mirror by the plane by the chair is nice .
the couch sitting by the book on the chair by the button is smart .	the couch sits by the book on the chair by the button is smart .
the bed sitting in the room in the mall by the bowl is healthy .	the bed sits in the room in the mall by the bowl is healthy .
the glass sitting by the plane by the cup by the doll by the picture on the couch on the chair is surprised .	the glass sits by the plane by the cup by the doll by the picture on the couch on the chair is surprised .
the book sitting on the couch by the window in the museum is gentle .	the book sits on the couch by the window in the museum is gentle .
the book sitting on the stool by the window in the school in the school by the couch in the room is young .	the book sits on the stool by the window in the school in the school by the couch in the room is young .
the dish sitting by the button by the bicycle on the stool by the rocket on the street on the street is sleepy .	the dish sits by the button by the bicycle on the stool by the rocket on the street on the street is sleepy .
the bowl sitting in the museum in the restaurant in the school in the school is bored .	the bowl sits in the museum in the restaurant in the school in the school is bored .
the box sitting in the bank in the museum on the ground in the museum in the kitchen is careful .	the box sits in the bank in the museum on the ground in the museum in the kitchen is careful .
the rug sitting by the ship on the chair on the street in the restaurant is boring .	the rug sits by the ship on the chair on the street in the restaurant is boring .
the bicycle sitting by the plane on the chair in the school in the hospital by the candle in the kitchen is hungry .	the bicycle sits by the plane on the chair in the school in the hospital by the candle in the kitchen is hungry .
the plate sitting by the toy in the school in the school by the mirror on the chair is bored .	the plate sits by the toy in the school in the school by the mirror on the chair is bored .
the bottle sitting in the bank on the chair by the crayon on the floor in the restaurant on the street is lucky .	the bottle sits in the bank on the chair by the crayon on the floor in the restaurant on the street is lucky .
the mirror sitting in the school on the couch in the museum in the library by the doll on the bed is strong .	the mirror sits in the school on the couch in the museum in the library by the doll on the bed is strong .
the mirror sitting by the window by the spoon on the table by the book is careful .	the mirror sits by the window by the spoon on the table by the book is careful .
the hat sitting by the button in the kitchen on the floor on the bed on the floor is curious .	the hat sits by the button in the kitchen on the floor on the bed on the floor is curious .
the rug sitting by the toy in the park in the restaurant on the table in the mall is upset .	the rug sits by the toy in the park in the restaurant on the table in the mall is upset .
the toy sitting on the street on the ground in the school is helpful .	the toy sits on the street on the ground in the school is helpful .
the door sitting by the truck in the park on the bed is lucky .	the door sits by the truck in the park on the bed is lucky .
the bowl sitting by the boat in the room by the spoon on the bed in the bank by the fork is excited .	the bowl sits by the boat in the room by the spoon on the bed in the bank by the fork is excited .
the couch sitting in the school by the rocket in the school by the hat on the bed in the library is upset .	the couch sits in the school by the rocket in the school by the hat on the bed in the library is upset .
the mirror sitting on the couch on the bed by the car by the plane is angry .	the mirror sits on the couch on the bed by the car by the plane is angry .
the rocket sitting on the chair in the school by the plane is strong .	the rocket sits on the chair in the school by the plane is strong .
the window sitting by the ship by the chair in the restaurant is careful .	the window sits by the ship by the chair in the restaurant is careful .
the plane sitting by the boat by the plane by the plane by the bicycle by the truck is upset .	the plane sits by the boat by the plane by the plane by the bicycle by the truck is upset .
the car sitting in the museum in the hospital on the chair by the shirt is lucky .	the car sits in the museum in the hospital on the chair by the shirt is lucky .
the car sitting in the mall in the bank on the street in the kitchen is upset .	the car sits in the mall in the bank on the street in the kitchen is upset .
the toy sitting in the bank by the car by the ring on the chair in the room on the table is tall .	the toy sits in the bank by the car by the ring on the chair in the room on the table is tall .
the plate sitting by the bowl in the school by the boat in the park by the shirt is smart .	the plate sits by the bowl in the school by the boat in the park by the shirt is smart .
the shoe sitting on the stool on the chair on the stool is quiet .	the shoe sits on the stool on the chair on the stool is quiet .
the mirror sitting on the couch in the hospital in the school on the couch by the shoe is friendly .	the mirror sits on the couch in the hospital in the school on the couch by the shoe is friendly .
the bicycle sitting in the hospital on the table in the school by the door is kind .	the bicycle sits in the hospital on the table in the school by the door is kind .
the window sitting by the dish in the hospital on the floor is angry .	the window sits by the dish in the hospital on the floor is angry .
the couch sitting in the room on the table by the plate is sleepy .	the couch sits in the room on the table by the plate is sleepy .
the hat sitting in the school in the library in the school by the door on the ground by the window is tired .	the hat sits in the school in the library in the school by the door on the ground by the window is tired .
the cup sitting in the park in the kitchen by the ship on the bed on the floor on the ground is curious .	the cup sits in the park in the kitchen by the ship on the bed on the floor on the ground is curious .
the doll sitting by the mirror in the room in the mall on the table on the stool is angry .	the doll sits by the mirror in the room in the mall on the table on the stool is angry .
the toy sitting on the chair in the mall in the hospital by the mirror is boring .	the toy sits on the chair in the mall in the hospital by the mirror is boring .
the bowl sitting by the fork in the room by the bottle on the ground is boring .	the bowl sits by the fork in the room by the bottle on the ground is boring .
the candle sitting on the stool in the mall by the book by the spoon by the spoon in the kitchen is hungry .	the candle sits on the stool in the mall by the book by the spoon by the spoon in the kitchen is hungry .
the doll sitting in the park by the plate by the bottle in the restaurant is tall .	the doll sits in the park by the plate by the bottle in the restaurant is tall .
the crayon sitting on the chair in the park on the ground on the street is angry .	the crayon sits on the chair in the park on the ground on the street is angry .
the button sitting on the street on the bed by the plate in the museum by the bowl by the candle is confused .	the button sits on the street on the bed by the plate in the museum by the bowl by the candle is confused .
the bottle sitting by the crayon by the glass by the candle is happy .	the bottle sits by the crayon by the glass by the candle is happy .
the candle sitting in the school by the glass by the chair on the bed on the floor is important .	the candle sits in the school by the glass by the chair on the bed on the floor is important .
the shirt sitting on the chair by the picture by the window on the bed in the kitchen by the car is tired .	the shirt sits on the chair by the picture by the window on the bed in the kitchen by the car is tired .
the rocket sitting on the ground by the mirror in the school by the picture by the car is important .	the rocket sits on the ground by the mirror in the school by the picture by the car is important .
the boat sitting on the chair on the chair by the ring on the floor is wrong .	the boat sits on the chair on the chair by the ring on the floor is wrong .
the ring sitting by the fork by the shirt in the bank on the bed on the floor is strong .	the ring sits by the fork by the shirt in the bank on the bed on the floor is strong .
